cluster	status	loglr	df	p	p.adjust	genes
chr5:clu_11543_+	Success	5.73229386146318	2	0.00323963742448441	0.0502886574807751	Atxn2
chr5:clu_11544_+	Success	7.73701239547518	5	0.00851777479934162	0.0905972143763206	Atxn2
chr5:clu_11545_+	Success	1.76769330086381	2	0.170726349291303	0.455900474298362	Brap
chr5:clu_11546_+	Success	0.36564237670882	2	0.693750858316823	0.867212438749862	Atxn2
chr5:clu_11547_+	Success	1.43680444552774	2	0.237686085232572	0.54000879689584	Atxn2
chr5:clu_11548_+	Success	2.59697289725591	2	0.0744987526078262	0.301402330994154	Atxn2
chr5:clu_11549_+	Success	6.7077495031026	4	0.00941432087812343	0.0958474785526933	Pheta1
chr5:clu_11550_+	Success	1.48496368839938	1	0.0848256623490824	0.321860423133721	Pheta1
chr5:clu_11551_+	Success	0.00414277876461711	1	0.927472696251787	0.979979102998433	Ppp1cc
chr5:clu_11552_+	Success	0.568452448113931	1	0.286307289730286	0.588425726361112	Ppp1cc
chr5:clu_11553_+	Success	4.97831838109778	3	0.0189383581646053	0.142527541159276	Vps29
chr5:clu_11554_+	Success	2.43959783195169	2	0.0871959118211086	0.326298817131585	Vps29
chr5:clu_11555_+	Success	1.20182446036779	2	0.300645195990746	0.598874887973872	Arpc3
chr5:clu_11556_+	Success	0.399950964671007	2	0.670352916205521	0.854420866198807	Anapc7
chr5:clu_11557_+	Success	0.977348170085236	1	0.162081672946848	0.445035671327931	Anapc7
chr5:clu_11558_+	Success	3.59237997317905	3	0.0662362798181946	0.284727041181851	P2rx4
chr5:clu_11559_+	Success	1.28750127489729	2	0.275959469165768	0.578781667547363	P2rx4
chr5:clu_11560_+	Success	3.05965936437497	2	0.0469036695599163	0.238971141899626	Rnf34
chr5:clu_11561_+	Success	0.569891434907191	1	0.285698212888589	0.587722991875404	A930024E05Rik
chr5:clu_11562_+	Success	1.31579488674447	3	0.451978346756562	0.71332517694382	Orai1
chr5:clu_11563_+	Success	1.16136180265457	1	0.127496614595609	0.3958447712175	Tmem120b
chr5:clu_11564_+	Success	1.1755155375709	1	0.125200172959087	0.392851808306382	Tmem120b
chr5:clu_11565_+	Success	0.107706709756485	1	0.642557107806033	0.836793132256388	Setd1b
chr5:clu_11566_+	Success	3.15970796624742	1	0.0119422958396232	0.108978866596623	Psmd9
chr5:clu_11567_+	Success	2.87745929115817	2	0.0562775662565404	0.263331669282302	Bcl7a
chr5:clu_11568_+	Success	0.0121371188132002	1	0.876189158810419	0.96090176799912	NA
chr5:clu_11569_+	Success	7.8869332448869	1	7.13817128820017e-05	0.00323016013332102	Denr
chr5:clu_11570_+	Success	0.193735242028197	3	0.942818463072988	0.985846205713872	Denr
chr5:clu_11571_+	Success	0.0304126832379552	1	0.805196139051491	0.926396577498262	Denr
chr5:clu_11572_+	Success	0.076815895308016	1	0.695088571229308	0.86771229082397	Denr
chr5:clu_11573_+	Success	0.54796719130718	1	0.295160071824725	0.595515240692837	Hip1r
chr5:clu_11574_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Hip1r
chr5:clu_11575_+	Success	0.485651359346889	1	0.324355499404137	0.615266292407479	Hip1r
chr5:clu_11576_+	Success	1.79805861274127	1	0.0579146880448765	0.26708730774272	Hip1r
chr5:clu_11577_+	Success	10.5134626919626	5	0.00080062587456037	0.019739569051917	Ogfod2
chr5:clu_11578_+	Success	1.45161308952311	2	0.234192210238337	0.536083937168458	Arl6ip4
chr5:clu_11579_+	Success	0.0551733047564085	1	0.739749870399963	0.893083120448918	Ogfod2
chr5:clu_11580_+	Success	3.49732475491112	1	0.00817537149266719	0.08791146266672	Arl6ip4
chr5:clu_11581_+	Success	2.99420599117951	1	0.0144001604708981	0.121759198297142	Arl6ip4
chr5:clu_11582_+	Success	0.518131663415261	1	0.308692118482073	0.605040476874236	Arl6ip4
chr5:clu_11583_+	Success	5.01119047921929	5	0.0746035697293891	0.301687718342852	Kmt5a
chr5:clu_11584_+	Success	13.3966452756767	2	1.52023553834016e-06	0.000163175037691475	Snrnp35
chr5:clu_11585_+	Success	3.7225474386928	1	0.00636095658367795	0.0769566451838371	Tmed2
chr5:clu_11586_+	Success	0.70530946583267	1	0.234953674245873	0.537041786488913	Gtf2h3
chr5:clu_11587_+	Success	0.936861044814805	1	0.171049392093149	0.456335075326784	Gtf2h3
chr5:clu_11588_+	Success	0.536498059179507	1	0.300269672994479	0.59866882475046	Gtf2h3
chr5:clu_11589_+	Success	0.391448822843813	3	0.853553164739494	0.951376961876105	Gtf2h3
chr5:clu_11590_+	Success	0.550183239841488	1	0.294185691408667	0.594784238817163	Tctn2
chr5:clu_11591_+	Success	3.96953010494872	2	0.0188823037519487	0.142431822839971	Tctn2
chr5:clu_11592_+	Success	0.217786082149701	1	0.509267362181489	0.750552967599723	Atp6v0a2
chr5:clu_11593_+	Success	0.00355439394422774	1	0.932807077303543	0.981888325087695	Atp6v0a2
chr5:clu_11594_+	Success	1.93572285291032	1	0.0491141983778797	0.244227406113175	Atp6v0a2
chr5:clu_11595_+	Success	1.3126942571871	2	0.269094070194465	0.571262914115606	Atp6v0a2
chr5:clu_11596_+	Success	0.334653670738817	1	0.413293203566769	0.684273914821843	Atp6v0a2
chr5:clu_11597_+	Success	0.00401326040343974	1	0.928612354020101	0.98028322802211	Zfp664
chr5:clu_11598_+	Success	0.768277326071654	1	0.215131367699567	0.514602183124811	Zfp664
chr5:clu_11599_+	Success	11.7975611934962	4	9.62745480651324e-05	0.00404467987969099	NA
chr5:clu_11600_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr5:clu_11601_+	Not enough valid samples	NA	NA	NA	NA	NA
chr5:clu_11602_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr5:clu_11603_+	Success	1.80492677925906	1	0.0574381771722128	0.265627233631838	Bri3bp
chr5:clu_11604_+	Success	0.98715484665081	2	0.372635389053943	0.651532496064315	Bri3bp
chr5:clu_11605_+	Success	0.307126575386064	2	0.735557491541236	0.890600944514935	Aacs
chr5:clu_11606_+	Success	3.662860465829	3	0.0622096393537845	0.276255368704508	Aacs
chr5:clu_11607_+	Success	0.00472323499161575	1	0.922573164771895	0.979058766928119	Ran
chr5:clu_11608_+	Success	0.52423119967716	1	0.305861476014104	0.602920443703949	Ran
chr5:clu_11609_+	Success	1.98716074014851	2	0.137084090778713	0.408767558794982	Sfswap
chr5:clu_11610_+	Success	1.11512455015077	1	0.135332027711128	0.407082994497433	Sfswap
chr5:clu_11611_+	Success	0.0554957399206728	1	0.739018161396152	0.892551402748299	Sfswap
chr5:clu_11612_+	Success	2.44003714813925	1	0.0271684497242046	0.175890481976894	Sfswap
chr5:clu_11613_+	Success	0.0063106960518553	1	0.910549887203068	0.974371408172377	Sfswap
chr5:clu_11614_+	Success	4.46288201778771	3	0.0302943515061805	0.186523773894122	Sfswap
chr5:clu_11615_+	Success	0.000181014024860815	1	0.984819538734162	0.999447493281359	Sfswap
chr5:clu_11616_+	Success	16.3864570037113	13	0.00184291459560929	0.0348077528181441	Mrps17
chr5:clu_11617_+	Success	0.679340650709491	1	0.243766154338806	0.545515604566916	Nipsnap2
chr5:clu_11618_+	Success	0.743456604686514	1	0.222696011134974	0.523835899283783	Nipsnap2
chr5:clu_11619_+	Success	1.61236254181676	1	0.0725339749135008	0.297141159041739	Cct6a
chr5:clu_11620_+	Success	0.941381694521965	1	0.170020402677482	0.455050805584873	Cct6a
chr5:clu_11621_+	Success	0.21842441175545	1	0.50864732855041	0.750230845632221	Cct6a
chr5:clu_11622_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Cct6a
chr5:clu_11623_+	Success	0.734324373181153	2	0.479829535187724	0.730911374780192	Sumf2
chr5:clu_11624_+	Success	1.31010403666005	4	0.623247557458829	0.82512474999802	Sumf2
chr5:clu_11625_+	Success	0.971921970931703	1	0.163251772040022	0.446104938577025	Sumf2
chr5:clu_11626_+	Success	4.28511479089138	3	0.0355858199852983	0.20464462241137	Sumf2
chr5:clu_11627_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr5:clu_11628_+	Success	1.58172797072984	1	0.0753036123693376	0.303553226217304	Zbed5
chr5:clu_11629_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Zbed5
chr5:clu_11630_+	Success	4.97103962832534	5	0.0768931386161979	0.306371643064946	Vkorc1l1
chr5:clu_11631_+	Success	1.9786751092588	2	0.138252285197499	0.410259935032073	Crcp
chr5:clu_11632_+	Success	0.392125086092165	2	0.675619598059543	0.858075886337817	Crcp
chr5:clu_11633_+	Success	0.000102002567928139	1	0.988604173047257	1	Crcp
chr5:clu_11634_+	Success	1.11028029459885	2	0.329466600423097	0.618157547238686	Tpst1
chr5:clu_11635_+	Success	1.11054386720207	2	0.329379773496653	0.618157547238686	Tpst1
chr5:clu_11636_+	Success	0.0143374471003028	1	0.865531865562382	0.956329791699108	Kctd7
chr5:clu_11637_+	Success	0.0129277918034632	1	0.872253512492335	0.959882381870628	Rabgef1
chr5:clu_11638_+	Success	2.27205435875112	3	0.208389473414413	0.506357288948505	Rabgef1
chr5:clu_11639_+	Success	0.131343323482838	1	0.608280371386328	0.814313566154296	Tmem248
chr5:clu_11640_+	Success	0.938523705325679	2	0.391204943037184	0.666810284395223	Tmem248
chr5:clu_11641_+	Success	1.645538142242	2	0.192908722523409	0.488501751393097	Tmem248
chr5:clu_11642_+	Success	4.37545632018737	3	0.0327926764774223	0.195092026617614	Tyw1
chr5:clu_11643_+	Success	0.271474845201737	2	0.762254457583983	0.904785247258992	Tyw1
chr5:clu_11644_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Tyw1
chr5:clu_11645_+	Success	2.76052916634944	2	0.0632582853454516	0.278398475606468	Castor2
chr5:clu_11646_+	Success	0.168558635768136	1	0.561497932514793	0.783826178117201	Gtf2ird2
chr5:clu_11647_+	Success	6.16100713048536	2	0.00211012702795214	0.0383724856126462	Gtf2ird2
chr5:clu_11648_+	Success	0.381507532067474	1	0.382386610016361	0.657852960918491	Gtf2ird2
chr5:clu_11649_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Rfc2
chr5:clu_11650_+	Success	1.51310039008604	2	0.220226131496987	0.520913812515649	Rfc2
chr5:clu_11651_+	Success	3.1714318876468	4	0.174964438821119	0.462725212825744	Mettl27
chr5:clu_11652_+	Success	8.98536771592808	8	0.0214469603381768	0.152784638944932	Mettl27
chr5:clu_11653_+	Success	4.6790648864926	3	0.0248895164069646	0.166474548161832	Abhd11
chr5:clu_11654_+	Success	0.00915482329980932	1	0.892364294238691	0.967616648483656	Abhd11
chr5:clu_11655_+	Success	0.742017927097095	2	0.476152105180455	0.729034139992306	Tbl2
chr5:clu_11656_+	Success	0.0327087478726753	1	0.79812964344747	0.924003690470623	Bcl7b
chr5:clu_11657_+	Success	4.27914293723006	1	0.00343953121696417	0.0524195420943073	Bcl7b
chr5:clu_11658_+	Success	0.571942282703901	1	0.284832993180172	0.587017829925853	Baz1b
chr5:clu_11659_+	Success	1.53788951877937	2	0.214834026492405	0.514243666572994	Baz1b
chr5:clu_11660_+	Success	0.471725382769364	4	0.918246009107259	0.977105729848507	Nsun5
chr5:clu_11661_+	Success	2.18322824911877	3	0.224515875522491	0.525252052829952	Nsun5
chr5:clu_11662_+	Success	0.582243535359567	1	0.28053690150749	0.583285973574014	Nsun5
chr5:clu_11663_+	Success	0.679376860978664	5	0.928771441058498	0.98028322802211	Rhbdd2
chr5:clu_11664_+	Success	0.147159409185406	2	0.863156371394737	0.955682729273168	Por
chr5:clu_11665_+	Success	0.202986346033867	3	0.939005931548534	0.984708769989804	Mdh2
chr5:clu_11666_+	Success	1.08945936908185	3	0.536112650093745	0.769110213828133	Dtx2
chr5:clu_11667_+	Success	4.07278336117633	3	0.0430971536011015	0.227100073782045	Dtx2
chr5:clu_11668_+	Success	0.0528637376391998	2	0.948509249786625	0.988285916521918	Dtx2
chr5:clu_11669_+	Success	1.10119844541896	1	0.137796327774976	0.409586690600431	Rasa4
chr5:clu_11670_+	Success	14.4486476379388	2	5.30923635885107e-07	7.47667900998843e-05	Rasa4
chr5:clu_11671_+	Success	0.418613646277265	1	0.360190972458514	0.641615228515202	Rasa4
chr5:clu_11672_+	Success	0.868264626384644	1	0.187579194899821	0.480984205072331	Rasa4
chr5:clu_11673_+	Success	4.49736608131116	3	0.0293610073565808	0.183540640240993	Rasa4
chr5:clu_11674_+	Success	0.611057535632426	2	0.542776559899277	0.772142862769272	Rasa4
chr5:clu_11675_+	Success	1.4405590412789	5	0.718307750006347	0.88028707328905	Polr2j
chr5:clu_11676_+	Success	3.92710413796499	3	0.0491228617019201	0.244227406113175	Alkbh4
chr5:clu_11677_+	Success	3.68708186676304	3	0.0608814220982267	0.273044966727849	Ift22
chr5:clu_11678_+	Success	0.00163616107295184	1	0.954382521048743	0.990268628935526	Ift22
chr5:clu_11679_+	Success	0.0387203966660081	1	0.780796000370806	0.913956542676041	4933404O12Rik
chr5:clu_11680_+	Success	0.456595834548352	6	0.988690000894158	1	Fis1
chr5:clu_11681_+	Success	2.57505307672545e-05	4	0.999999999668461	1	Fis1
chr5:clu_11682_+	Success	1.31559838509224	1	0.104782706289891	0.358418208634496	Plod3
chr5:clu_11683_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Plod3
chr5:clu_11684_+	Success	0.218383068194498	1	0.508687447667765	0.750230845632221	Plod3
chr5:clu_11685_+	Success	0.53546271803566	1	0.300736505263204	0.598988990964944	Plod3
chr5:clu_11686_+	Success	0.0330241464798746	3	0.995573890690618	1	Plod3
chr5:clu_11687_+	Success	0.556257132756173	1	0.291536055374955	0.593460209019756	Plod3
chr5:clu_11688_+	Success	0.954695465286477	1	0.167030930768375	0.450888740118955	NA
chr5:clu_11689_+	Success	0.34603167912519	1	0.40546344159251	0.677797521083966	Ephb4
chr5:clu_11690_+	Success	8.99676090254525	2	0.000123810188561093	0.00491970823756416	Gigyf1
chr5:clu_11691_+	Success	0.147686582999995	1	0.586797675842189	0.800574805951705	Gigyf1
chr5:clu_11692_+	Success	0.14347668519008	1	0.592179529647379	0.803773325652156	Gigyf1
chr5:clu_11693_+	Success	0.0479847956090964	1	0.75672096702145	0.902274374683902	Gigyf1
chr5:clu_11694_+	Success	4.37388933060174	3	0.0328392455644838	0.195227706744886	Lrch4,Gm20605
chr5:clu_11695_+	Success	1.00508085865658	3	0.570300283212091	0.789963178770955	Lrch4,Gm20605
chr5:clu_11696_+	Success	0.778267649739519	1	0.212173240971087	0.511207988066527	Tsc22d4
chr5:clu_11697_+	Success	0.18973916736968	2	0.82717486000241	0.938000433571231	Tsc22d4
chr5:clu_11698_+	Success	0.0232500684796833	1	0.829269228075643	0.938772885029131	Ppp1r35
chr5:clu_11699_+	Success	0.932494881493767	2	0.393570572537448	0.667889982490765	Ppp1r35
chr5:clu_11700_+	Success	0.199850621708038	1	0.527243587525605	0.763290986657322	Zcwpw1
chr5:clu_11701_+	Success	0.54889942765567	2	0.577585134932045	0.794348722540015	Zcwpw1
chr5:clu_11702_+	Success	3.74865222574658	2	0.0235494638379107	0.161442570603168	Zcwpw1
chr5:clu_11703_+	Success	0.613718871365563	2	0.541333969705177	0.771019879796288	Zkscan1
chr5:clu_11704_+	Success	5.89426702199489	8	0.160891289369877	0.44342717500829	Zscan21
chr5:clu_11705_+	Success	0.00148352000769592	1	0.956560277303772	0.99100366809744	Zscan21
chr5:clu_11706_+	Success	3.61649303591912	1	0.00715760562901277	0.081182559205871	Cops6
chr5:clu_11707_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Cops6
chr5:clu_11708_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Cops6
chr5:clu_11709_+	Success	2.14152364854908	3	0.232477687533302	0.533821955450873	Ap4m1
chr5:clu_11710_+	Success	0.595261122240572	1	0.275224238703175	0.577824390227244	Cnpy4
chr5:clu_11711_+	Success	5.37322247023144	3	0.0131790109669039	0.115360581825166	Cnpy4
chr5:clu_11712_+	Success	0.466025000394893	1	0.334330799619528	0.621703332209007	Cnpy4
chr5:clu_11713_+	Success	1.26591234118337	3	0.469567095685641	0.725897039198589	Lamtor4
chr5:clu_11714_+	Success	0.69769640226184	2	0.49773055516682	0.742568973414203	6330418K02Rik
chr5:clu_11715_+	Not enough valid samples	NA	NA	NA	NA	Zfp157
chr5:clu_11716_+	Success	2.36509278675885	4	0.316118779993167	0.610358548230746	Fam20c
chr5:clu_11717_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Fam20c
chr5:clu_11718_+	Success	2.59691864823617	4	0.267980489809984	0.570061699350472	Sun1
chr5:clu_11719_+	Success	1.48608592098753e-07	1	0.999565012279022	1	Sun1
chr5:clu_11720_+	Success	2.55292324022412	1	0.023845340941187	0.162567597439084	Sun1
chr5:clu_11721_+	Success	6.95080565843091	8	0.0843662006197792	0.321186664759719	Sun1
chr5:clu_11722_+	Success	0.216397167479045	1	0.510620986508641	0.751509156405637	Sun1
chr5:clu_11723_+	Success	7.00506513284199	4	0.00726279418730221	0.0816366998759922	Get4
chr5:clu_11724_+	Success	0.595833972109858	1	0.274993370205514	0.577581230846875	Get4
chr5:clu_11725_+	Success	1.6542623910459	1	0.0689213369212229	0.290244567900547	Mafk
chr5:clu_11726_+	Success	1.74046578515936	3	0.323243666294203	0.614500341419693	Elfn1
chr5:clu_11727_+	Success	3.22894462300974	5	0.264177171469003	0.565243736459308	Nudt1
chr5:clu_11728_+	Success	1.97838878609764	3	0.266169354504672	0.567993592841041	Nudt1
chr5:clu_11729_+	Success	0.843941631121425	1	0.193880236963791	0.489160643725615	Eif3b
chr5:clu_11730_+	Success	0.502617326523705	1	0.316047181613488	0.610354200542209	Eif3b
chr5:clu_11731_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Eif3b
chr5:clu_11732_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Eif3b
chr5:clu_11733_+	Success	0.230390981168057	1	0.497258748661373	0.742303744291566	Eif3b
chr5:clu_11734_+	Success	0.0104936222555807	1	0.884813710315886	0.964736105210234	Chst12
chr5:clu_11735_+	Success	2.80793045119378	1	0.017798635362254	0.137597443250662	Lfng
chr5:clu_11736_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr5:clu_11737_+	Success	0.702153518498108	1	0.236003761345685	0.538270822877441	Brat1
chr5:clu_11738_+	Success	2.33886691780242	2	0.0964368472222048	0.343368788684963	Brat1
chr5:clu_11739_+	Success	0.27399505600988	2	0.760335834344442	0.90405946139997	Brat1
chr5:clu_11740_+	Success	0.113617338835638	1	0.633581897543389	0.830854105648066	Brat1
chr5:clu_11741_+	Success	1.90761470058033	1	0.0507886499425118	0.248480434946647	Brat1
chr5:clu_11742_+	Success	0.558300663457885	2	0.572180565504545	0.790803734504356	Brat1
chr5:clu_11743_+	Success	0.0805431835350703	1	0.688158288412215	0.864897612111814	Amz1
chr5:clu_11744_+	Success	0.0307067021717558	1	0.8042757842683	0.926271883486937	Ap5z1
chr5:clu_11745_+	Success	0.000162804792751103	1	0.985603229409704	0.999688934486403	Ap5z1
chr5:clu_11746_+	Success	2.92812594834822	1	0.0155218132033339	0.127083943171296	Ap5z1
chr5:clu_11747_+	Success	0.24960535583125	1	0.479847134058209	0.730911374780192	Ap5z1
chr5:clu_11748_+	Success	2.0128192096945	2	0.133611464465394	0.405580722363223	Ap5z1
chr5:clu_11749_+	Success	0.0613876000224991	2	0.94045864732969	0.985175765826263	Wipi2
chr5:clu_11750_+	Success	0.00164404353461123	1	0.954272888505707	0.990268628935526	Wipi2
chr5:clu_11751_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Fscn1
chr5:clu_11752_+	Success	6.9797612283146	7	0.0519059869621801	0.252125024419221	Fscn1
chr5:clu_11753_+	Success	0.239787866621555	1	0.488614554889721	0.735332890940234	Fscn1
chr5:clu_11754_+	Success	2.32495053603088	4	0.325141197089861	0.615650660023565	Zfp12
chr5:clu_11755_+	Success	0.751325758231076	2	0.471740723836209	0.726788727268444	0610040B10Rik
chr5:clu_11756_+	Success	0.65769106285461	2	0.518046090514042	0.756400574926898	Daglb
chr5:clu_11757_+	Success	2.70636364263191	5	0.367610572094054	0.647104890057164	Fam220a,Cyth3
chr5:clu_11758_+	Success	0.11545784900909	2	0.890958126213483	0.96739619966913	Cyth3
chr5:clu_11759_+	Success	2.75395127339652	2	0.0636757631316248	0.27924376143647	Eif2ak1
chr5:clu_11760_+	Success	1.15192094154509	1	0.129054438116945	0.398062953245589	Pms2
chr5:clu_11761_+	Success	1.06057867691271	1	0.145276726717595	0.420374662091626	Pms2
chr5:clu_11762_+	Success	0.163491614012855	1	0.567440895628766	0.788433347995356	Pms2,Gm42421
chr5:clu_11763_+	Success	0.0575660429283289	1	0.734375311318969	0.890303622944064	Lmtk2
chr5:clu_11764_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Bri3
chr5:clu_11765_+	Success	1.01459215779369	2	0.362550262983297	0.642730297487816	Bri3
chr5:clu_11766_+	Success	0.113689264602499	1	0.633474459141243	0.830854105648066	NA
chr5:clu_11767_+	Success	5.36673177893863	2	0.00466936692336841	0.0632754934195951	Trrap
chr5:clu_11768_+	Success	0.262772331067936	1	0.468486022654119	0.725500084171766	Trrap
chr5:clu_11769_+	Success	0.528716851816341	1	0.303801228225345	0.601126336117122	Trrap
chr5:clu_11770_+	Success	0.967694225726689	1	0.164170124884244	0.447498141852312	Trrap
chr5:clu_11771_+	Success	0.0867949806154229	1	0.676940806185256	0.858700656574119	Trrap
chr5:clu_11772_+	Success	2.72129831879829	1	0.0196514341817691	0.145224263602721	Trrap
chr5:clu_11773_+	Success	0.120679248206216	1	0.623226654294255	0.82512474999802	Trrap
chr5:clu_11774_+	Success	0.226678647592962	2	0.797176915854112	0.923447305197416	Trrap
chr5:clu_11775_+	Success	0.00866325361494091	1	0.895276804191098	0.968701856361101	Trrap
chr5:clu_11776_+	Success	0.0041415038795094	2	0.995867060320714	1	Arpc1a
chr5:clu_11777_+	Success	0.928449060418643	2	0.395166114115834	0.669113996419876	Arpc1b
chr5:clu_11778_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Arpc1b
chr5:clu_11779_+	Success	1.80728680388893	1	0.0572754021165026	0.265511002418101	Arpc1a
chr5:clu_11780_+	Success	3.69642835192644	1	0.00654834049274874	0.0780194059180549	Arpc1b
chr5:clu_11781_+	Success	0.113219682926456	1	0.634176646508678	0.831229449627122	Arpc1b
chr5:clu_11782_+	Success	1.10566433363965	1	0.137000632110277	0.408767558794982	Bud31
chr5:clu_11783_+	Success	1.21974456721409	2	0.295305588020136	0.595516584479144	Bud31
chr5:clu_11784_+	Success	0.190476065428811	2	0.826565540984086	0.937984099712602	Bud31
chr5:clu_11785_+	Success	3.42440093257096	2	0.0325687860450211	0.194508374994195	Bud31
chr5:clu_11786_+	Success	1.98008635104088	2	0.138057315403279	0.409918124825583	Cpsf4
chr5:clu_11787_+	Success	3.36690037479457	2	0.0344963977032627	0.2007405252134	Cpsf4
chr5:clu_11788_+	Success	0.066151196328974	1	0.716056682507064	0.878872063697291	Zkscan5
chr5:clu_11789_+	Success	1.0718240172173	4	0.709358222138802	0.875016618900335	Zkscan5
chr5:clu_11790_+	Success	1.19381698768558	1	0.12229860363397	0.388519065449242	Zkscan5
chr5:clu_11791_+	Success	0.694129833449949	1	0.23869922017971	0.540914311640505	Zkscan5
chr5:clu_11792_+	Success	2.6593980927081	2	0.0699903367627755	0.291644115712645	Zfp655
chr5:clu_11793_+	Success	5.92931492264324	7	0.105304801788841	0.359449374808796	Zfp655
chr5:clu_11794_+	Success	0.0232301381402067	1	0.829341293623793	0.938772885029131	Zscan25
chr5:clu_11795_+	Success	0.394300819054251	1	0.374523294598512	0.653141848074796	Zscan25
chr5:clu_11796_+	Success	0.0668317676570496	1	0.71466339616952	0.878550171212173	Cdk8
chr5:clu_11797_+	Success	1.30357425851071	4	0.625557318874325	0.825897058737324	Cdk8
chr5:clu_11798_+	Success	2.77443267783269	1	0.0184926709536813	0.140830733626425	Cdk8
chr5:clu_11799_+	Not enough valid samples	NA	NA	NA	NA	Wasf3
chr5:clu_11800_+	Success	0.799921838222872	3	0.659425265550686	0.847784322924973	Rpl21
chr5:clu_11801_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Rpl21
chr5:clu_11802_+	Success	1.26384137516334	2	0.282566495112739	0.58527061256053	Rasl11a
chr5:clu_11803_+	Success	1.93513460011758	1	0.0491486376897021	0.244258461110058	Gtf3a
chr5:clu_11804_+	Success	0.0112255184540118	1	0.880893453151506	0.962816385520567	Gtf3a
chr5:clu_11805_+	Not enough valid samples	NA	NA	NA	NA	NA
chr5:clu_11806_+	Success	0.335054235125426	2	0.715299290953771	0.878859036690111	Polr1d
chr5:clu_11807_+	Success	0.0312961378427872	2	0.969188517177335	0.994672660207127	Pan3
chr5:clu_11808_+	Success	0.0131106950230162	1	0.871360819592391	0.959439826564388	Pan3
chr5:clu_11809_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Pomp
chr5:clu_11810_+	Success	2.19658313118816	4	0.355403802765262	0.638450162269303	Uspl1
chr5:clu_11811_+	Success	2.93191684633052	2	0.0532947822642826	0.256254589510562	Uspl1
chr5:clu_11812_+	Success	2.40694806091909	1	0.0282311481909789	0.179729801665751	B3glct
chr5:clu_11813_+	Success	0.929267324212333	1	0.172794018139886	0.459192799111777	Pds5b
chr5:clu_11814_+	Success	0.0770154117722086	1	0.694712740321004	0.867542305352234	Pds5b
chr5:clu_3108_-	Success	0.616139371560109	2	0.540025255236964	0.770311829782284	NA
chr5:clu_3109_-	Success	0.0996792163721238	1	0.655239199708071	0.845304187062014	Ankib1
chr5:clu_3110_-	Success	0.357073792837809	1	0.398070343001605	0.671834347829075	Ankib1
chr5:clu_3111_-	Success	0.280967104961576	1	0.453481968149726	0.714414966974765	Cyp51
chr5:clu_3112_-	Success	5.19290276251559	7	0.167743857469882	0.45142869944081	Cldn12,Pttg1ip2
chr5:clu_3113_-	Success	2.07953140043901	5	0.526749652431797	0.763199462021872	Cldn12
chr5:clu_3114_-	Success	0.0270113921965844	1	0.816205588078045	0.932480981758686	Gtpbp10
chr5:clu_3115_-	Success	0.0408790362670857	2	0.959945241484818	0.992293446239568	Cfap69
chr5:clu_3116_-	Success	0.021313671966368	1	0.836428557203866	0.942385884185353	Cfap69
chr5:clu_3117_-	Success	3.07754614045155	1	0.0131034279634137	0.115042215680784	Cfap69
chr5:clu_3118_-	Success	1.50994170647891	2	0.220922855955185	0.521401414170079	Steap2
chr5:clu_3119_-	Success	0.851296408910116	1	0.191949241893266	0.487174576521121	Steap2
chr5:clu_3120_-	Success	16.9257275649725	6	7.18659136307241e-06	0.000538321564953888	Steap2
chr5:clu_3121_-	Success	0.581399793994024	2	0.559115172477694	0.782723286245843	Steap1
chr5:clu_3122_-	Success	0.000100619959994219	6	0.99999999999983	1	Steap1
chr5:clu_3123_-	Success	0.277456212332936	1	0.456317398100297	0.716872392571132	Dbf4
chr5:clu_3124_-	Success	4.52439702887955	2	0.0108412494263468	0.103716583506512	Dmtf1
chr5:clu_3125_-	Success	0.218125772101303	2	0.804024311479862	0.926162062799333	Dmtf1
chr5:clu_3126_-	Success	2.20924749557526	3	0.219676587054183	0.520136066942191	Ptpn12
chr5:clu_3127_-	Success	1.93232335085804	2	0.144811359740945	0.419535179863737	Ptpn12
chr5:clu_3128_-	Success	2.56242162129968	2	0.0771177641215708	0.30673166283983	Napepld
